,original,prediction
35530,1943.0,1015.0
35531,1176.0,1099.0
35532,1995.0,1256.0
35533,1192.0,1015.0
35534,7648.0,2276.0
35535,1037.0,1015.0
35536,3203.0,2356.0
35537,123354.0,19829.0
35538,3921.0,1015.0
35539,21962.0,23203.0
35540,95273.0,54641.0
35541,24965.0,15553.0
35542,22302.0,17564.0
35543,18330.0,17280.0
35544,2906.0,1330.0
35545,1997.0,1242.0
35546,1685.0,1099.0
35547,12315.0,5343.0
35548,3334.0,1771.0
35549,18531.0,2526.0
35550,3014.0,1894.0
35551,1208.0,1106.0
35552,2816.0,2931.0
35553,1049.0,1879.0
35554,10182.0,5642.666666666667
35555,1892.0,1293.0
35556,2683.0,2333.0
35557,2097.0,2341.5
35558,8078.0,7890.0
35559,2323.0,1738.0
35560,6875.0,8133.0
35561,1035.0,1375.0
35562,1470.0,1635.0
35563,1893.0,2340.5
35564,5410.0,4455.0
35565,3029.0,2766.0
35566,13336.0,7773.5
35567,71917.0,47021.0
35568,3672.0,4063.0
35569,8436.0,7286.0
35570,68839.0,74367.5
35571,8082.0,6702.0
35572,1447.0,1516.5
35573,2236.0,1897.0
35574,5043.0,8367.5
35575,1769.0,1955.5
35576,1185.0,1363.0
35577,3722.0,2392.3333333333335
35578,1382.0,1157.0
35579,1672.0,1242.0
35580,1276.0,1961.0
35581,5426.0,2830.5
35582,1173.0,1327.0
35583,1464.0,1698.0
35584,4076.0,2447.0
35585,3612.0,5540.5
35586,1729.0,1233.0
35587,68149.0,36542.333333333336
35588,11536.0,6923.333333333333
35589,1340.0,1041.0
35590,1932.0,1283.0
35591,7239.0,4215.333333333333
35592,8402.0,9610.0
35593,1114.0,1703.0
35594,2648.0,4522.5
35595,86178.0,45725.0
35596,17357.0,10436.0
35597,4256.0,2194.0
35598,11254.0,5738.666666666667
35599,82353.0,52919.0
35600,18265.0,10366.5
35601,24798.0,18019.0
35602,3017.0,1444.0
35603,4987.0,3343.5
35604,10496.0,3577.6666666666665
35605,73741.0,53776.0
35606,1420.0,1953.0
35607,2920.0,2206.0
35608,1245.0,1323.5
35609,2776.0,3559.0
35610,2035.0,1944.0
35611,12323.0,5379.666666666667
35612,1988.0,2656.0
35613,1056.0,1481.0
35614,1142.0,1125.0
35615,1841.0,1443.0
35616,3397.0,2725.0
35617,4300.0,4162.5
35618,2387.0,1710.0
35619,2263.0,3067.0
35620,2195.0,3258.0
35621,1194.0,2179.0
35622,12116.0,7836.5
35623,12315.0,10517.0
35624,9166.0,10556.0
35625,1340.0,1710.0
35626,6600.0,7264.666666666667
35627,2864.0,3925.0
35628,1448.0,1170.0
35629,1375.0,1720.0
35630,10782.0,10160.0
35631,2075.0,2267.3333333333335
35632,2039.0,4673.0
35633,3622.0,5371.0
35634,1620.0,1343.0
35635,3329.0,3137.0
35636,1907.0,2652.0
35637,1230.0,2875.6666666666665
35638,1243.0,2440.6666666666665
35639,4601.0,4482.0
35640,2675.0,5718.5
35641,2015.0,4237.333333333333
35642,1899.0,3501.0
35643,5110.0,7758.0
35644,18203.0,23032.0
35645,49863.0,41090.0
35646,1203.0,1805.3333333333333
35647,110033.0,103285.0
35648,14738.0,12660.0
35649,21563.0,18482.0
35650,1538.0,1802.3333333333333
35651,1056.0,1281.5
35652,1290.0,1096.0
35653,2402.0,2185.0
35654,1781.0,1236.0
35655,2924.0,2299.5
35656,3840.0,2645.0
35657,1613.0,1464.0
35658,1001.0,1057.0
35659,1626.0,1274.0
35660,1128.0,1015.0
35661,2214.0,2743.0
35662,1083.0,1443.0
35663,11497.0,6643.5
35664,3968.0,3484.0
35665,1684.0,1689.0
35666,1103.0,1954.0
35667,7230.0,6622.5
35668,4695.0,5139.0
35669,62855.0,36852.5
35670,1767.0,1412.0
35671,1842.0,2205.5
35672,1476.0,4244.0
35673,17015.0,6611.0
35674,14422.0,6047.0
35675,73750.0,47419.5
35676,17310.0,9812.5
35677,2934.0,3230.0
35678,1685.0,2001.0
35679,2223.0,1882.0
35680,68328.0,98090.0
35681,8860.0,10409.5
35682,14733.0,8716.5
35683,3256.0,3000.5
35684,21314.0,13933.5
35685,1848.0,1250.5
35686,2205.0,2128.0
35687,2643.0,3129.0
35688,5002.0,3772.3333333333335
35689,8540.0,6963.0
35690,3186.0,2359.5
35691,126207.0,119328.0
35692,1507.0,1862.0
35693,5260.0,4601.0
35694,1393.0,1632.6666666666667
35695,4909.0,5740.0
35696,1286.0,1301.0
35697,1741.0,1519.5
35698,20366.0,14013.0
35699,16772.0,11820.666666666666
35700,9783.0,5991.333333333333
35701,7752.0,6836.0
35702,2647.0,3398.0
35703,1486.0,1598.0
35704,2036.0,1375.0
35705,1887.0,2310.5
35706,1038.0,1401.5
35707,3124.0,5219.5
35708,2099.0,1346.3333333333333
35709,1030.0,1211.0
35710,12197.0,10446.0
35711,3072.0,2237.0
35712,17650.0,13992.0
35713,1733.0,2385.3333333333335
35714,7407.0,6796.0
35715,4460.0,5137.0
35716,69229.0,51681.666666666664
35717,9706.0,8303.666666666666
35718,2135.0,2893.0
35719,67562.0,55652.666666666664
35720,4483.0,4063.3333333333335
35721,4484.0,5376.666666666667
35722,1473.0,1446.3333333333333
35723,1634.0,1699.0
35724,1458.0,1847.3333333333333
35725,2537.0,3505.6666666666665
35726,8944.0,6327.0
35727,1527.0,2936.0
35728,1291.0,1324.0
35729,1008.0,1283.0
35730,1646.0,1808.0
35731,1228.0,1278.5
35732,7297.0,4959.0
35733,3081.0,3432.0
35734,1150.0,1871.0
35735,3508.0,8217.0
35736,3086.0,4135.0
35737,52243.0,45140.0
35738,9725.0,8900.333333333334
35739,1390.0,3197.0
35740,8464.0,9281.0
35741,2012.0,2997.0
35742,40487.0,97750.5
35743,15375.0,13031.0
35744,2806.0,1140.0
35745,1063.0,5403.0
35746,1086.0,1548.0
35747,6060.0,7798.0
35748,1376.0,1314.0
35749,1363.0,2671.0
35750,1205.0,2030.0
35751,1044.0,1274.0
35752,2439.0,2849.0
35753,1091.0,1565.0
35754,2635.0,3593.0
35755,1847.0,2425.0
35756,3792.0,2679.0
35757,5540.0,4444.5
35758,7215.0,11193.0
35759,6182.0,11557.5
35760,1290.0,1374.5
35761,3934.0,7592.0
35762,8437.0,11593.0
35763,82332.0,75466.0
35764,19265.0,6755.0
35765,7358.0,4926.5
35766,1740.0,1902.0
35767,1938.0,6039.0
35768,2054.0,2001.5
35769,70167.0,69339.5
35770,7586.0,4270.5
35771,2414.0,4634.0
35772,56569.0,88915.0
35773,1357.0,1536.0
35774,4341.0,3151.5
35775,9792.0,8431.5
35776,1021.0,1314.0
35777,4285.0,2404.0
35778,2463.0,2945.0
35779,4389.0,4446.0
35780,10582.0,7313.0
35781,62616.0,45717.0
35782,66477.0,47569.0
35783,3422.0,2488.0
35784,15910.0,11506.666666666666
35785,4980.0,6763.0
35786,1882.0,2167.5
35787,8218.0,6634.333333333333
35788,3314.0,3253.0
35789,1064.0,2007.5
35790,4682.0,5554.0
35791,2681.0,2479.3333333333335
35792,1076.0,1185.0
35793,1009.0,1279.0
35794,1287.0,2452.5
35795,1318.0,1243.0
35796,69863.0,97172.0
35797,2597.0,3487.0
35798,8158.0,7718.0
35799,6616.0,5018.666666666667
35800,1546.0,1025.0
35801,1339.0,2207.5
35802,4202.0,5856.0
35803,3643.0,5268.0
35804,2834.0,2002.3333333333333
35805,1477.0,1243.0
35806,1032.0,1117.0
35807,1337.0,1352.5
35808,6454.0,3812.0
35809,1755.0,1638.0
35810,9174.0,4874.666666666667
35811,2260.0,1555.0
35812,14364.0,12159.5
35813,6521.0,6487.0
35814,10625.0,7748.0
35815,4677.0,10258.0
35816,4161.0,3931.6666666666665
35817,2403.0,1910.0
35818,1346.0,1319.0
35819,1109.0,1502.5
35820,1736.0,1582.3333333333333
35821,1622.0,1870.5
35822,3408.0,3217.0
35823,5426.0,6811.0
35824,2635.0,2559.0
35825,13248.0,10928.0
35826,9303.0,5371.0
35827,3439.0,3040.6666666666665
35828,9936.0,31428.0
35829,3609.0,3148.0
35830,2249.0,6715.0
35831,1734.0,1471.5
35832,2980.0,4176.0
35833,9670.0,21408.0
35834,5217.0,3703.0
35835,1286.0,1357.0
35836,1742.0,1631.3333333333333
35837,82144.0,138373.0
35838,1107.0,1655.0
35839,8801.0,13375.5
35840,3323.0,1751.5
35841,5965.0,3918.0
35842,1484.0,1637.0
35843,46363.0,68398.0
35844,1314.0,1620.0
35845,1358.0,2672.3333333333335
35846,1745.0,1813.0
35847,1307.0,1513.0
35848,9226.0,5797.0
35849,2255.0,1480.0
35850,1072.0,1084.0
35851,3107.0,1456.0
35852,4724.0,4702.5
35853,7733.0,5585.0
35854,2507.0,3514.5
35855,10035.0,5534.5
35856,1107.0,1395.0
35857,1396.0,1675.0
35858,7902.0,5370.5
35859,1550.0,3568.5
35860,5599.0,6448.5
35861,1977.0,1653.5
35862,68212.0,47307.5
35863,1080.0,1036.0
35864,2106.0,3335.0
35865,3059.0,2839.0
35866,1122.0,1213.0
35867,3094.0,2227.0
35868,71613.0,53831.0
35869,18151.0,9265.5
35870,2761.0,2187.0
35871,4633.0,3733.5
35872,1752.0,5532.0
35873,7314.0,8301.0
35874,5986.0,7125.0
35875,51271.0,62626.0
35876,1656.0,1069.0
35877,60446.0,89166.0
35878,14514.0,14581.0
35879,1794.0,2617.0
35880,8329.0,6584.0
35881,3242.0,2620.0
35882,1334.0,1107.0
35883,3591.0,5742.0
35884,5592.0,6636.0
35885,1055.0,1414.0
35886,1587.0,2402.0
35887,3008.0,4197.0
35888,3148.0,2510.5
35889,1164.0,2325.0
35890,7850.0,11100.0
35891,2177.0,2075.0
35892,4589.0,2131.5
35893,2562.0,1508.5
35894,1103.0,1601.0
35895,1185.0,1298.0
35896,5247.0,6787.0
35897,1178.0,1178.0
35898,1148.0,1068.0
35899,1667.0,1306.0
35900,5549.0,5293.5
35901,1593.0,1873.0
35902,1895.0,2067.0
35903,9306.0,4096.0
35904,1804.0,2942.0
35905,10728.0,12080.0
35906,10825.0,10059.0
35907,9171.0,6417.0
35908,2084.0,1408.0
35909,3025.0,3947.5
35910,1141.0,1575.0
35911,11811.0,9417.5
35912,1077.0,1149.0
35913,10519.0,6670.0
35914,1147.0,1068.0
35915,1076.0,1287.0
35916,76043.0,69112.0
35917,1576.0,1093.0
35918,2688.0,2249.0
35919,4637.0,4046.0
35920,15915.0,15105.0
35921,89997.0,80735.5
35922,2073.0,3504.5
35923,2273.0,3047.0
35924,1357.0,1447.0
35925,8292.0,3609.0
35926,6972.0,9229.5
35927,5199.0,2846.3333333333335
35928,4230.0,1074.0
35929,12478.0,5856.666666666667
35930,5897.0,1813.0
35931,2162.0,1302.0
35932,3291.0,1713.0
35933,4364.0,2083.0
35934,1119.0,1069.0
35935,4147.0,2929.0
35936,2173.0,1283.0
35937,4066.0,3905.3333333333335
35938,2422.0,1159.0
35939,3146.0,1058.0
35940,112029.0,54751.666666666664
35941,1330.0,1686.0
35942,3888.0,1880.0
35943,1867.0,1800.0
35944,1496.0,1028.0
35945,1578.0,1126.0
35946,9743.0,3430.6666666666665
35947,4904.0,1474.0
35948,128712.0,45876.0
35949,15698.0,6782.666666666667
35950,1471.0,1255.0
35951,1953.0,1126.0
35952,41693.0,9519.0
35953,1310.0,1096.0
35954,23635.0,12503.333333333334
35955,15242.0,7926.0
35956,4407.0,1615.3333333333333
35957,1321.0,1058.0
35958,1268.0,1403.0
35959,10955.0,3633.3333333333335
35960,15082.0,5705.0
35961,2226.0,1890.0
35962,2169.0,4142.0
35963,4614.0,4636.0
35964,1965.0,4951.0
35965,4156.0,6724.5
35966,3516.0,7160.0
35967,2538.0,4205.0
35968,1575.0,3027.0
35969,54720.0,47954.0
35970,7706.0,5506.5
35971,2174.0,2376.5
35972,7945.0,7241.0
35973,1686.0,2430.0
35974,12472.0,10670.0
35975,51971.0,45444.0
35976,3002.0,3553.5
35977,1991.0,5290.0
35978,1028.0,1196.0
35979,1402.0,1681.0
35980,5852.0,6654.5
35981,8311.0,5609.75
35982,20725.0,7752.0
35983,1307.0,1537.5
35984,2026.0,1177.0
35985,3805.0,3478.75
35986,2793.0,2604.0
35987,17743.0,8217.75
35988,2457.0,2104.0
35989,3532.0,1972.5
35990,3229.0,2620.0
35991,2475.0,1120.0
35992,1068.0,3018.0
35993,1746.0,1574.0
35994,70335.0,44063.0
35995,3322.0,1657.5
35996,11810.0,6902.75
35997,1918.0,2116.0
35998,1774.0,2737.6666666666665
35999,1290.0,1783.0
36000,1856.0,1013.0
36001,31638.0,32120.25
36002,3551.0,3044.0
36003,3735.0,1781.5
36004,1420.0,1923.0
36005,3136.0,1244.0
36006,3680.0,3439.5
36007,5603.0,4939.0
36008,1241.0,1103.5
36009,1471.0,1490.5
36010,2098.0,1390.0
36011,8570.0,6369.75
36012,2323.0,2427.5
36013,1068.0,1403.0
36014,188225.0,111642.0
36015,137337.0,21701.0
36016,2329.0,1037.0
36017,16688.0,11930.5
36018,3272.0,4097.0
36019,13240.0,11778.0
36020,5695.0,3101.0
36021,6668.0,3773.0
36022,21543.0,3705.0
36023,1605.0,1546.0
36024,1356.0,1312.0
36025,12072.0,4267.5
36026,62899.0,17617.0
36027,1276.0,1037.0
36028,9948.0,3901.0
36029,16314.0,4818.0
36030,1471.0,1037.0
36031,2019.0,1694.0
36032,7136.0,6903.0
36033,1025.0,1030.0
36034,1520.0,1970.0
36035,11723.0,3844.5
36036,2598.0,1037.0
36037,2041.0,1037.0
36038,1846.0,2356.0
36039,7930.0,7803.0
36040,1134.0,1242.0
36041,3460.0,4554.5
36042,4995.0,1037.0
36043,9165.0,3409.0
36044,2725.0,1780.0
36045,2012.0,1037.0
36046,2961.0,1037.0
36047,10255.0,2457.0
36048,2880.0,1403.0
36049,1814.0,1370.3333333333333
36050,6805.0,1515.0
36051,3989.0,1296.6666666666667
36052,9423.0,7710.0
36053,1304.0,1037.0
36054,3031.0,2962.0
36055,10090.0,10293.0
36056,43384.0,50224.0
36057,7286.0,8011.0
36058,5446.0,2054.5
36059,5461.0,3006.0
36060,4893.0,2106.0
36061,1193.0,1403.0
36062,23848.0,6597.0
36063,8946.0,3401.0
36064,7797.0,5799.0
36065,7714.0,7559.0
36066,66688.0,79725.5
36067,2535.0,3744.5
36068,10840.0,8917.0
36069,1121.0,1585.0
36070,1797.0,1262.0
36071,1326.0,1799.0
36072,40112.0,40497.0
36073,1662.0,2743.0
36074,2382.0,1195.0
36075,4776.0,6238.0
36076,1141.0,1057.0
36077,1512.0,1651.5
36078,5302.0,4455.0
36079,2679.0,2001.0
36080,1337.0,1522.0
36081,5408.0,6611.0
36082,1563.0,1695.0
36083,2724.0,2597.0
36084,1482.0,1375.5
36085,1310.0,1035.0
36086,5765.0,1533.0
36087,1043.0,1106.0
36088,2695.0,6563.0
36089,4903.0,6025.0
36090,5145.0,8074.0
36091,8732.0,15283.0
36092,8287.0,16478.0
36093,59321.0,145710.0
36094,3146.0,7460.0
36095,8717.0,14654.0
36096,4191.0,5880.0
36097,2598.0,4158.0
36098,1884.0,2360.0
36099,3390.0,9874.0
36100,1025.0,2603.0
36101,1189.0,2275.0
36102,2869.0,3869.0
36103,1774.0,3936.0
36104,1917.0,3089.0
36105,12517.0,22690.0
36106,37036.0,109989.0
36107,6010.0,12640.0
36108,1969.0,3094.0
36109,2199.0,5403.0
36110,1477.0,1674.0
36111,1043.0,1361.5
36112,6085.0,4257.0
36113,21921.0,14082.0
36114,4831.0,6189.0
36115,7010.0,4039.5
36116,28486.0,10624.0
36117,3827.0,4191.0
36118,2019.0,1276.5
36119,2159.0,1790.0
36120,3926.0,6555.5
36121,1094.0,1122.5
36122,1653.0,1507.0
36123,6424.0,8872.5
36124,1289.0,1507.0
36125,1300.0,1199.0
36126,145259.0,85796.5
36127,2836.0,2300.0
36128,12625.0,11512.5
36129,1210.0,1507.0
36130,3689.0,1736.0
36131,2548.0,3295.0
36132,3067.0,3950.0
36133,3776.0,1918.0
36134,1713.0,1471.5
36135,2216.0,2398.5
36136,1234.0,1122.5
36137,3163.0,2348.0
36138,72039.0,62307.5
36139,2310.0,1122.5
36140,15577.0,16739.0
36141,2962.0,3000.5
36142,3012.0,1122.5
36143,7753.0,5189.5
36144,1045.0,2069.0
36145,1529.0,1089.5
36146,12624.0,11999.0
36147,15255.0,8880.5
36148,8337.0,9156.5
36149,102421.0,59568.0
36150,6515.0,5035.0
36151,3649.0,3337.0
36152,9224.0,7568.5
36153,2183.0,2179.5
36154,1441.0,1102.0
36155,1638.0,1944.0
36156,2010.0,2282.0
36157,6372.0,4762.0
36158,1684.0,1141.0
36159,1385.0,1258.0
36160,64532.0,65856.0
36161,1028.0,1132.0
36162,8242.0,3020.5
36163,3434.0,6419.5
36164,14927.0,13544.0
36165,2062.0,1531.0
36166,2082.0,2742.0
36167,6098.0,7858.5
36168,1836.0,2500.5
36169,4846.0,3633.0
36170,1474.0,1064.0
36171,1087.0,1244.0
36172,52006.0,88915.0
36173,5240.0,5161.0
36174,1825.0,1060.0
36175,1167.0,1316.0
36176,4994.0,8645.0
36177,1735.0,2307.0
36178,8630.0,4878.5
36179,1882.0,2488.0
36180,1478.0,1638.0
36181,1042.0,1509.0
36182,1598.0,2876.0
36183,71105.0,97172.0
36184,5772.0,6690.0
36185,3565.0,5856.0
36186,4374.0,8217.0
36187,2558.0,3177.0
36188,8578.0,10258.0
36189,2641.0,3634.6666666666665
36190,8463.0,11913.0
36191,5480.0,7798.0
36192,2110.0,2490.5
36193,3232.0,5100.5
36194,5075.0,2819.0
36195,3264.0,1741.0
36196,1981.0,2192.0
36197,3136.0,2656.0
36198,1777.0,1011.0
36199,1740.0,1327.0
36200,1111.0,1862.0
36201,6929.0,8324.0
36202,11957.0,9837.0
36203,8193.0,13221.5
36204,11591.0,8848.0
36205,1773.0,1141.5
36206,4477.0,5008.0
36207,42802.0,59896.0
36208,6376.0,2194.0
36209,6055.0,3343.5
36210,2122.0,1710.0
36211,1228.0,1754.0
36212,77740.0,22851.0
36213,1571.0,1283.0
36214,23002.0,6297.0
36215,2178.0,1423.0
36216,4895.0,7344.0
36217,3525.0,1939.0
36218,2061.0,1706.0
36219,24353.0,26926.0
36220,2491.0,4418.0
36221,14180.0,2885.0
36222,1647.0,2355.0
36223,9641.0,8973.0
36224,11161.0,8945.0
36225,1909.0,1017.0
36226,1542.0,2150.0
36227,1051.0,1075.0
36228,1364.0,1002.0
36229,8582.0,10414.0
36230,4391.0,8253.0
36231,3257.0,3211.0
36232,8174.0,10801.0
36233,4656.0,5457.0
36234,8996.0,6935.0
36235,2000.0,1282.0
36236,69813.0,96307.0
36237,1582.0,2328.0
36238,10769.0,10025.0
36239,1423.0,1128.0
36240,46375.0,68241.0
36241,1039.0,3082.0
36242,8683.0,13848.0
36243,1848.0,5091.0
36244,1727.0,1017.0
36245,2008.0,1509.0
36246,1649.0,1437.0
36247,2236.0,2227.0
36248,5079.0,5568.0
36249,1275.0,2489.0
36250,3732.0,5989.0
36251,3156.0,4777.0
36252,2312.0,2806.0
36253,50850.0,22165.0
36254,1347.0,1905.0
36255,13341.0,2248.0
36256,3105.0,2784.0
36257,1411.0,1134.0
36258,2450.0,1173.0
36259,5440.0,1591.0
36260,3299.0,2633.0
36261,4067.0,1849.0
36262,1116.0,1381.0
36263,3099.0,3574.0
36264,4708.0,2644.0
36265,2436.0,3658.0
36266,77068.0,60868.0
36267,18229.0,11436.0
36268,7400.0,9710.0
36269,15115.0,9109.0
36270,1556.0,1110.0
36271,10113.0,5007.0
36272,4318.0,3986.0
36273,11966.0,2479.0
36274,2291.0,1826.0
36275,1183.0,1437.0
36276,1776.0,2169.0
36277,2035.0,1679.0
36278,9657.0,3085.0
36279,3068.0,2635.0
36280,226016.0,144347.5
36281,1796.0,4188.0
36282,16939.0,15003.0
36283,1802.0,1305.0
36284,1295.0,1011.0
36285,4348.0,8607.0
36286,15017.0,16847.0
36287,4921.0,5335.0
36288,5984.0,9812.0
36289,42125.0,13302.0
36290,3783.0,4599.5
36291,1343.0,1018.0
36292,4102.0,5229.666666666667
36293,2278.0,3133.0
36294,7824.0,9495.0
36295,67099.0,15862.5
36296,6722.0,6371.0
36297,3107.0,2292.0
36298,7066.0,5432.0
36299,2004.0,3926.0
36300,1968.0,1305.0
36301,2187.0,1283.0
36302,8022.0,5771.0
36303,91018.0,75379.0
36304,13683.0,18877.0
36305,1106.0,2391.0
36306,5559.0,3414.0
36307,5667.0,4179.0
36308,3502.0,2146.0
36309,7057.0,3679.0
36310,3236.0,3081.0
36311,1242.0,1305.0
36312,1267.0,1305.0
36313,11082.0,11355.0
36314,2672.0,3094.0
36315,1659.0,1983.0
36316,14156.0,8772.0
36317,3834.0,2844.0
36318,2992.0,2744.0
36319,1207.0,2606.0
36320,15506.0,14319.0
36321,2382.0,1100.0
36322,1205.0,1011.0
36323,1040.0,1305.0
36324,12409.0,6389.0
36325,1251.0,2016.0
36326,7360.0,9804.0
36327,4205.0,3644.0
36328,7972.0,2818.0
36329,3788.0,2336.5
36330,1550.0,1581.0
36331,8316.0,2800.0
36332,7101.0,1586.0
36333,1405.0,1192.0
36334,1223.0,1068.0
36335,5039.0,1897.0
36336,5470.0,1669.0
36337,1135.0,1329.0
36338,3619.0,1013.0
36339,1254.0,1191.0
36340,11375.0,3321.0
36341,89927.0,23525.0
36342,7330.0,1669.0
36343,1009.0,1034.0
36344,3165.0,1093.0
36345,2447.0,1144.0
36346,10529.0,1770.0
36347,1276.0,1253.0
36348,9995.0,2784.0
36349,3084.0,3198.0
36350,1004.0,1306.0
36351,77050.0,22912.0
36352,1863.0,1083.0
36353,1580.0,1573.5
36354,2104.0,1278.0
36355,2229.0,1718.0
36356,45626.0,50749.0
36357,3346.0,4212.0
36358,5078.0,10913.0
36359,1199.0,1474.0
36360,1200.0,1350.0
36361,2043.0,2083.0
36362,1143.0,1117.0
36363,4348.0,6787.0
36364,1442.0,1096.0
36365,1720.0,1656.0
36366,7008.0,9519.0
36367,8610.0,11744.0
36368,63817.0,45876.0
36369,1098.0,1015.0
36370,8456.0,15932.0
36371,6616.0,9907.0
36372,1225.0,2035.0
36373,1385.0,1713.0
36374,3935.0,5055.0
36375,1363.0,1782.0
36376,3037.0,2158.0
36377,2377.0,2531.0
36378,4511.0,5742.0
36379,1933.0,1071.0
36380,1146.0,1056.0
36381,84232.0,42979.5
36382,8367.0,2677.5
36383,2272.0,1560.5
36384,5575.0,2537.5
36385,10589.0,8371.0
36386,1152.0,1378.0
36387,150534.0,44019.0
36388,1293.0,1476.0
36389,11286.0,2430.0
36390,1291.0,1518.0
36391,1744.0,1402.0
36392,18569.0,4975.5
36393,5156.0,4650.0
36394,2924.0,2078.0
36395,10049.0,5944.0
36396,13850.0,10758.5
36397,1079.0,1056.0
36398,2415.0,1437.0
36399,1444.0,1601.0
36400,1043.0,1305.0
36401,3310.0,2659.0
36402,3089.0,2131.5
36403,2005.0,1187.0
36404,2182.0,1627.0
36405,7625.0,5681.0
36406,1313.0,2282.5
36407,56058.0,63991.0
36408,1876.0,2846.3333333333335
36409,2150.0,3165.0
36410,1206.0,1250.0
36411,2839.0,5984.0
36412,1633.0,2187.0
36413,2924.0,2839.0
36414,2517.0,1236.0
36415,1732.0,1701.0
36416,5760.0,5048.0
36417,34838.0,65001.5
36418,6343.0,7410.5
36419,1089.0,1255.0
36420,7818.0,6717.0
36421,8083.0,4672.0
36422,1521.0,1522.0
36423,8398.0,16443.5
36424,5280.0,4411.0
36425,2476.0,4717.0
36426,1457.0,1479.0
36427,2895.0,2199.6666666666665
36428,1595.0,2454.0
36429,2552.0,1754.3333333333333
36430,3161.0,3302.6666666666665
36431,2737.0,2002.3333333333333
36432,102595.0,63386.333333333336
36433,1521.0,1502.5
36434,8530.0,5713.333333333333
36435,8205.0,4505.666666666667
36436,1625.0,1412.6666666666667
36437,1045.0,1595.0
36438,65802.0,48393.0
36439,13194.0,7615.333333333333
36440,2778.0,1595.0
36441,16218.0,11626.333333333334
36442,8193.0,5291.333333333333
36443,3317.0,4102.0
36444,8707.0,6986.333333333333
36445,2059.0,1519.5
36446,3609.0,2536.0
36447,1894.0,1191.0
36448,8676.0,7415.0
36449,1332.0,2213.0
36450,7624.0,4874.0
36451,1511.0,1146.0
36452,1352.0,2020.0
36453,6473.0,5268.0
36454,1188.0,1035.0
36455,8406.0,11441.0
36456,2737.0,3295.0
36457,3790.0,2443.0
36458,1786.0,1806.0
36459,28044.0,5026.0
36460,5277.0,3588.0
36461,18887.0,9039.0
36462,20006.0,6687.0
36463,1995.0,1486.0
36464,2041.0,1596.0
36465,9337.0,10340.0
36466,5240.0,3759.0
36467,1602.0,1306.0
36468,1653.0,2050.0
36469,1830.0,1486.0
36470,6382.0,1306.0
36471,1628.0,1486.0
36472,181310.0,157097.5
36473,16364.0,18229.0
36474,5279.0,4283.0
36475,2296.0,2032.0
36476,10393.0,12870.5
36477,11920.0,10311.0
36478,1654.0,1243.0
36479,3361.0,7381.0
36480,4072.0,3288.0
36481,1602.0,1486.0
36482,3656.0,3023.0
36483,6006.0,7944.5
36484,101322.0,57741.0
36485,7769.0,3415.0
36486,15905.0,10412.0
36487,1277.0,1404.0
36488,2979.0,2726.0
36489,9009.0,4825.0
36490,2246.0,1752.0
36491,4471.0,5828.0
36492,8647.0,13066.0
36493,4321.0,2955.0
36494,1849.0,3037.0
36495,3025.0,3338.0
36496,1745.0,1212.0
36497,1302.0,1667.0
36498,12710.0,13283.5
36499,4595.0,10316.0
36500,1273.0,2315.0
36501,1319.0,1598.0
36502,3414.0,2276.0
36503,6466.0,5510.0
36504,67027.0,95589.0
36505,11745.0,7890.0
36506,1069.0,1982.0
36507,2879.0,1707.0
36508,4131.0,6768.0
36509,1841.0,2298.0
36510,13131.0,8233.0
36511,40682.0,52268.5
36512,1029.0,1083.0
36513,10426.0,8851.0
36514,2263.0,1006.0
36515,15082.0,7297.0
36516,5393.0,5755.0
36517,6415.0,1250.5
36518,7566.0,6982.0
36519,3048.0,1110.0
36520,15952.0,8712.0
36521,1272.0,1655.0
36522,1672.0,2077.0
36523,8968.0,9445.0
36524,1019.0,1502.0
36525,7348.0,10376.5
36526,6557.0,3690.5
36527,1944.0,1492.0
36528,1009.0,1859.0
36529,2182.0,2422.0
36530,11228.0,7203.5
36531,1184.0,1280.0
36532,1121.0,1307.0
36533,1015.0,1117.0
36534,7661.0,4959.0
36535,8379.0,12601.0
36536,1523.0,1117.0
36537,18767.0,12365.0
36538,51251.0,46353.0
36539,64294.0,65554.0
36540,13543.0,14013.0
36541,21640.0,11750.0
36542,3895.0,3544.0
36543,1992.0,1065.0
36544,3702.0,3505.0
36545,2902.0,1014.0
36546,6021.0,3441.0
36547,1160.0,1038.0
36548,2027.0,1110.0
36549,7344.0,16670.0
36550,1179.0,1606.0
36551,5103.0,10135.0
36552,67745.0,86124.0
36553,3166.0,3049.0
36554,1952.0,2696.0
36555,7751.0,7374.0
36556,1133.0,1102.0
36557,2199.0,1928.0
36558,2239.0,2282.0
36559,8523.0,13650.0
36560,1099.0,1694.0
36561,1159.0,1390.0
36562,10993.0,18635.0
36563,7093.0,3636.0
36564,1013.0,1006.0
36565,3710.0,3900.0
36566,2922.0,1552.0
36567,2019.0,5938.0
36568,16663.0,13322.0
36569,11465.0,13823.0
36570,5291.0,6060.0
36571,1833.0,1694.0
36572,1680.0,1956.0
36573,1879.0,3787.0
36574,3621.0,3158.0
36575,3108.0,1367.0
36576,11236.0,16572.0
36577,37648.0,54230.0
36578,3405.0,1557.5
36579,11768.0,12778.0
36580,1988.0,2662.0
36581,1880.0,5634.0
36582,4224.0,3750.0
36583,2233.0,2373.5
36584,3645.0,1016.0
36585,4469.0,2202.0
36586,134848.0,73008.0
