,turnover
1626,1662.0243902439024
1627,74954.82352941176
1628,2571.6511627906975
1629,15936.509803921568
1630,3841.4893617021276
1631,7711.938775510204
1632,9334.549019607843
1633,6554.313725490196
1634,1504.4516129032259
1635,5662.3725490196075
1636,8811.980392156862
1637,4035.392156862745
1638,2365.4523809523807
1639,7288.529411764706
1640,2111.181818181818
1641,7369.52
1642,3550.75
1643,20196.25
1644,1593.5
1645,2980.625
1646,5104.5
1647,5448.125
1648,8622.375
1649,2287.75
1650,1559.2
1651,1299.5
1652,4740.0
1653,2134.25
1654,12224.5
1655,1178.0
1656,9371.5
1657,3688.25
1658,5165.625
1659,1940.0
1660,80805.25
1661,8277.5
1662,3257.875
1663,1330.6666666666667
1664,1502.2857142857142
1665,135181.125
1666,2456.75
1667,2655.375
1668,2124.0
1669,3856.625
1670,2034.625
1671,2713.1428571428573
1672,26117.75
1673,12587.375
1674,12271.875
1675,11762.75
1676,1589.76
1677,2320.625
1678,5651.52
1679,4457.851063829788
1680,1443.3846153846155
1681,2968.7555555555555
1682,1416.888888888889
1683,1295.95
1684,8427.46
1685,52377.8
1686,2114.3823529411766
1687,2262.9473684210525
1688,62655.0
1689,3092.0227272727275
1690,2633.5348837209303
1691,7468.48
1692,5785.586956521739
1693,4985.571428571428
1694,1709.9375
1695,1429.0
1696,1892.0344827586207
1697,1842.6363636363637
1698,1426.5555555555557
1699,12751.28
1700,7319.14
1701,6596.0204081632655
1702,3653.625
1703,77276.05
1704,14293.923076923076
1705,1443.3846153846155
1706,6212.630434782609
1707,1230.6666666666667
1708,2365.6
1709,1779.48
1710,3557.655172413793
1711,1392.05
1712,2206.9
1713,7138.763157894737
1714,2239.8333333333335
1715,7523.073170731707
1716,2262.9473684210525
1717,1789.4
1718,8377.666666666666
1719,58786.857142857145
1720,1774.5384615384614
1721,1929.5
1722,2392.5185185185187
1723,9308.2
1724,1406.0
1725,8394.4375
1726,5102.625
1727,1401.0
1728,7768.326530612245
1729,1698.6875
1730,2715.4137931034484
1731,4684.384615384615
1732,1329.3333333333333
1733,3185.9347826086955
1734,2148.0
1735,1329.6666666666667
1736,8659.0
1737,1294.6666666666667
1738,6246.0
1739,66007.85714285714
1740,1890.875
1741,3494.0833333333335
1742,2484.0
1743,1236.0
1744,6333.0
1745,7844.5
1746,2402.8333333333335
1747,3629.5
1748,10509.0
1749,1628.0
1750,1120.0
1751,2305.8571428571427
1752,2954.0
1753,2111.0
1754,1941.0
1755,1050.0
1756,13002.375
1757,1171.0
1758,1050.0
1759,10521.285714285714
1760,1324.25
1761,13989.5
1762,15533.375
1763,1004.0
1764,90865.63636363637
1765,2457.75
1766,1983.5
1767,1050.0
1768,1641.3333333333333
1769,3912.3333333333335
1770,12935.5
1771,1967.0
1772,1154.0
1773,3395.5
1774,2382.6666666666665
1775,2605.0
1776,2831.25
1777,8408.0
1778,2539.75
1779,2201.6666666666665
1780,2116.8
1781,1252.0
1782,1213.0
1783,1778.5
1784,2871.846153846154
1785,2916.5714285714284
1786,53795.0
1787,8115.142857142857
1788,1440.3333333333333
1789,1054.0
1790,1772.5
1791,1562.5
1792,6930.642857142857
1793,1129.5
1794,2521.5714285714284
1795,5613.0
1796,6908.727272727273
1797,1803.6666666666667
1798,1843.1666666666667
1799,1177.0
1800,8705.642857142857
1801,8870.76923076923
1802,7112.428571428572
1803,5712.384615384615
1804,2974.6
1805,2401.714285714286
1806,3358.818181818182
1807,7790.642857142857
1808,63492.71428571428
1809,7966.571428571428
1810,10546.214285714286
1811,7830.142857142857
1812,2864.4444444444443
1813,1620.0
1814,2688.0
1815,3832.0
1816,10612.333333333334
1817,1868.5
1818,3735.4166666666665
1819,3420.909090909091
1820,2463.1666666666665
1821,6063.285714285715
1822,2772.8333333333335
1823,1324.25
1824,2039.5
1825,1513.6666666666667
1826,1708.2857142857142
1827,119490.33333333333
1828,54123.0
1829,11233.642857142857
1830,22400.066666666666
1831,2008.1818181818182
1832,1200.3333333333333
1833,4220.0
1834,11059.0
1835,8796.0
1836,1656.2
1837,1757.0833333333333
1838,1350.6666666666667
1839,17871.0
1840,5086.833333333333
1841,1774.625
1842,18190.5
1843,5113.615384615385
1844,1805.75
1845,1445.0
1846,5563.5
1847,13060.333333333334
1848,3156.375
1849,1427.0
1850,7974.571428571428
1851,2568.5
1852,24127.166666666668
1853,3073.5384615384614
1854,1152.5
1855,4821.0
1856,123479.9
1857,2794.0
1858,4028.1
1859,17533.6
1860,3369.4285714285716
1861,6455.727272727273
1862,1462.0
1863,3340.6
1864,1545.0
1865,7821.3
1866,1769.4
1867,1758.1
1868,15975.545454545454
1869,2136.875
1870,11906.454545454546
1871,2421.285714285714
1872,12941.9
1873,2204.0
1874,13943.7
1875,1650.6
1876,11827.7
1877,11227.818181818182
1878,75171.72727272728
1879,18069.3
1880,4892.3
1881,2733.0
1882,1500.4
1883,3704.909090909091
1884,1018.0
1885,1933.857142857143
1886,4675.8
1887,9068.454545454546
1888,2200.6666666666665
1889,1210.5
1890,1486.5
1891,1258.0
1892,1819.2857142857142
1893,4286.0
1894,4601.9
1895,53759.244897959186
1896,12016.69387755102
1897,7584.551020408163
1898,1017.5
1899,68054.42857142857
1900,1328.7142857142858
1901,1486.0
1902,7685.122448979592
1903,3540.181818181818
1904,2787.25
1905,1794.75
1906,2044.3636363636363
1907,7768.326530612245
1908,1490.0
1909,6923.775510204082
1910,1543.6
1911,1422.7058823529412
1912,1154.2
1913,1450.4
1914,1066.0
1915,1333.5
1916,1794.0833333333333
1917,2140.2432432432433
1918,5516.163265306122
1919,1377.125
1920,1819.9259259259259
1921,3044.181818181818
1922,2006.3076923076924
1923,2767.6190476190477
1924,1799.21875
1925,1362.0
1926,2302.16
1927,6714.644444444444
1928,5846.636363636364
1929,1450.625
1930,4306.333333333333
1931,1163.0
1932,1060.0
1933,1688.5
1934,2392.5185185185187
1935,58786.857142857145
1936,1929.5
1937,14293.923076923076
1938,6212.630434782609
1939,7523.073170731707
1940,2206.9
1941,1779.48
1942,77276.05
1943,9308.2
1944,1392.05
1945,1194.6666666666667
1946,4684.384615384615
1947,1406.0
1948,2239.8333333333335
1949,8394.4375
1950,1698.6875
1951,7768.326530612245
1952,1443.3846153846155
1953,1329.3333333333333
1954,5102.625
1955,2715.4137931034484
1956,1238.0
1957,7138.763157894737
1958,3557.655172413793
1959,1774.5384615384614
1960,3185.9347826086955
1961,8377.666666666666
1962,2365.6
1963,2262.9473684210525
1964,7523.073170731707
1965,8338.681818181818
1966,1358.5217391304348
1967,1662.5
1968,4281.325581395349
1969,6212.630434782609
1970,2542.3793103448274
1971,8179.173913043478
1972,1454.0625
1973,3341.4146341463415
1974,3447.4186046511627
1975,1882.2
1976,2379.7428571428572
1977,6503.695652173913
1978,1536.3461538461538
1979,70828.21739130435
1980,1038.0
1981,59374.739130434784
1982,9167.804347826086
1983,1092.2
1984,6016.533333333334
1985,1383.5
1986,5024.933333333333
1987,13897.826086956522
1988,2412.75
1989,2805.317073170732
1990,2327.3888888888887
1991,1905.3076923076924
1992,2365.6
1993,1406.0
1994,8377.666666666666
1995,1329.3333333333333
1996,77276.05
1997,7768.326530612245
1998,5102.625
1999,1194.6666666666667
2000,7138.763157894737
2001,58786.857142857145
2002,7523.073170731707
2003,4684.384615384615
2004,3185.9347826086955
2005,1593.0
2006,2206.9
2007,2262.9473684210525
2008,3557.655172413793
2009,14293.923076923076
2010,8394.4375
2011,1779.48
2012,1698.6875
2013,2392.5185185185187
2014,1929.5
2015,2715.4137931034484
2016,1401.0
2017,1789.4
2018,1443.3846153846155
2019,6212.630434782609
2020,9308.2
2021,1392.05
2022,1563.909090909091
2023,2275.5454545454545
2024,2305.8571428571427
2025,2925.909090909091
2026,3160.3636363636365
2027,2644.625
2028,1009.0
2029,1688.25
2030,2201.375
2031,9569.272727272728
2032,2954.0
2033,1368.0
2034,11314.454545454546
2035,3500.9
2036,6381.545454545455
2037,1264.5
2038,10722.454545454546
2039,69331.45454545454
2040,1241.0
2041,1690.5714285714287
2042,1072.0
2043,10434.818181818182
2044,2605.2
2045,2008.8333333333333
2046,6811.545454545455
2047,10381.454545454546
2048,1626.0
2049,9877.90909090909
2050,2259.75
2051,92692.72727272728
2052,14605.90909090909
2053,1582.0
2054,10455.272727272728
2055,1443.0
2056,1435.8333333333333
2057,8907.0
2058,1361.4285714285713
2059,3711.2
2060,1120.0
2061,7790.642857142857
2062,2256.8
2063,1494.142857142857
2064,14928.0
2065,2040.9411764705883
2066,3353.7
2067,2331.5
2068,5712.384615384615
2069,68166.21428571429
2070,1772.5
2071,12202.636363636364
2072,2697.1111111111113
2073,1448.0
2074,7205.541666666667
2075,4149.3
2076,87407.68
2077,2591.75
2078,3023.4444444444443
2079,2544.0
2080,10953.04347826087
2081,2391.1176470588234
2082,11595.0
2083,8902.217391304348
2084,1763.0
2085,2130.285714285714
2086,2465.7272727272725
2087,12399.9
2088,6936.5
2089,3631.4
2090,9812.2
2091,2279.6666666666665
2092,1188.6
2093,2596.0
2094,3526.1666666666665
2095,7581.666666666667
2096,2534.8888888888887
2097,6920.75
2098,1516.3333333333333
2099,2705.6666666666665
2100,1350.142857142857
2101,1315.0
2102,1488.6
2103,4847.416666666667
2104,1099.0
2105,1337.0
2106,1522.0
2107,1416.7142857142858
2108,4125.416666666667
2109,1509.5
2110,1169.0
2111,1577.888888888889
2112,1883.8181818181818
2113,12913.0
2114,13469.083333333334
2115,1457.142857142857
2116,1134.0
2117,11595.0
2118,1333.0
2119,76508.5
2120,102958.25
2121,1129.5
2122,1891.7142857142858
2123,9643.75
2124,1673.8
2125,2201.4166666666665
2126,2823.6666666666665
2127,7012.333333333333
2128,1333.0
2129,14275.416666666666
2130,2832.0
2131,1432.5
2132,17520.75
2133,13694.916666666666
2134,12227.5
2135,47845.25
2136,113829.6
2137,5108.0
2138,17075.8
2139,15403.0
2140,1307.0
2141,4282.0
2142,1271.0
2143,1094.0
2144,16248.0
2145,3434.5
2146,21141.4
2147,3920.75
2148,2040.4285714285713
2149,3353.7
2150,1230.6666666666667
2151,2791.0
2152,6300.363636363636
2153,1749.0
2154,3145.8
2155,1418.0
2156,4903.8
2157,1532.5
2158,4110.0
2159,1718.0
2160,1222.0
2161,2042.5
2162,3235.0
2163,1004.0
2164,2347.6666666666665
2165,1157.0
2166,3863.5
2167,6193.0
2168,6448.090909090909
2169,19950.0
2170,18835.0
2171,11032.0
2172,3581.909090909091
2173,8796.0
2174,1743.0
2175,2074.0
2176,3975.0
2177,1881.0
2178,2605.0
2179,3161.3333333333335
2180,7303.833333333333
2181,9451.0
2182,7737.166666666667
2183,6969.5
2184,10219.0
2185,11783.0
2186,2183.8
2187,2380.75
2188,1464.5
2189,2601.0
2190,4212.0
2191,1625.5
2192,8764.166666666666
2193,3774.0
2194,1813.6666666666667
2195,5740.6
2196,2874.2
2197,3590.4
2198,9619.666666666666
2199,1322.5
2200,1224.3333333333333
2201,3024.8333333333335
2202,2261.0
2203,80766.33333333333
2204,10643.333333333334
2205,2663.0
2206,4027.0
2207,60706.166666666664
2208,4462.6
2209,13200.0
2210,2412.0
2211,1260.0
2212,1278.0
2213,1527.0
2214,3008.4
2215,8641.305555555555
2216,2606.942857142857
2217,54803.91891891892
2218,14563.567567567568
2219,1194.6666666666667
2220,3175.0
2221,6903.675675675676
2222,2064.185185185185
2223,2128.6666666666665
2224,6425.783783783784
2225,6573.7027027027025
2226,3421.1176470588234
2227,1536.4583333333333
2228,2249.5806451612902
2229,1628.7857142857142
2230,8819.297297297297
2231,1261.5
2232,1521.25
2233,65707.7027027027
2234,9117.0
2235,1550.125
2236,1830.095238095238
2237,4845.189189189189
2238,1835.25
2239,4952.055555555556
2240,1392.05
2241,6667.243243243243
2242,2392.5185185185187
2243,1406.0
2244,1593.0
2245,1593.0
2246,1603.2857142857142
2247,5102.625
2248,1238.0
2249,8377.666666666666
2250,1161.0
2251,2715.4137931034484
2252,6212.630434782609
2253,7523.073170731707
2254,1789.4
2255,2365.6
2256,1384.3333333333333
2257,58786.857142857145
2258,1401.0
2259,14293.923076923076
2260,1698.6875
2261,77276.05
2262,1443.3846153846155
2263,1929.5
2264,1779.48
2265,9308.2
2266,2239.8333333333335
2267,8394.4375
2268,4684.384615384615
2269,1774.5384615384614
2270,1392.05
2271,2206.9
2272,2262.9473684210525
2273,3557.655172413793
2274,1346.0
2275,3185.9347826086955
2276,62655.0
2277,52377.8
2278,12751.28
2279,6596.0204081632655
2280,8427.46
2281,1589.76
2282,2320.625
2283,3653.625
2284,2633.5348837209303
2285,4457.851063829788
2286,5651.52
2287,1892.0344827586207
2288,1709.9375
2289,1443.3846153846155
2290,4985.571428571428
2291,1354.3636363636363
2292,2114.3823529411766
2293,2262.9473684210525
2294,3092.0227272727275
2295,7319.14
2296,1329.3333333333333
2297,1295.95
2298,5785.586956521739
2299,7468.48
2300,2968.7555555555555
2301,1488.7272727272727
2302,7496.451612903225
2303,57478.757575757576
2304,1486.7
2305,2196.3333333333335
2306,1452.2857142857142
2307,2210.5
2308,76790.39393939394
2309,5220.71875
2310,2715.4137931034484
2311,13362.454545454546
2312,2139.0
2313,8377.666666666666
2314,1892.5833333333333
2315,1885.4761904761904
2316,9304.151515151516
2317,3586.133333333333
2318,1150.8333333333333
2319,8023.909090909091
2320,2253.2105263157896
2321,2942.733333333333
2322,8478.46875
2323,4263.645161290323
2324,2582.76
2325,6331.121212121212
2326,8872.151515151516
2327,2310.5925925925926
2328,1991.409090909091
2329,10925.0
2330,4087.0
2331,1178.5
2332,2344.0
2333,1141.0
2334,2141.0
2335,1410.0
2336,1620.0
2337,1176.5
2338,1250.0
2339,1401.0
2340,2657.0
2341,1335.5
2342,4715.75
2343,1282.0
2344,1933.0
2345,2577.0
2346,1047.0
2347,1058.0
2348,1223.6666666666667
2349,1520.3333333333333
2350,7825.0
2351,71128.75
2352,1116.0
2353,3066.2
2354,5665.0
2355,7987.4
2356,4256.5
2357,70666.66666666667
2358,1374.0
2359,2821.5
2360,4723.5
2361,6003.5
2362,2382.6666666666665
2363,8408.0
2364,6246.0
2365,2605.0
2366,2954.0
2367,7844.5
2368,10521.285714285714
2369,3629.5
2370,1236.0
2371,3912.3333333333335
2372,1983.5
2373,1967.0
2374,1120.0
2375,2831.25
2376,3494.0833333333335
2377,3395.5
2378,6333.0
2379,15533.375
2380,2402.8333333333335
2381,2484.0
2382,1050.0
2383,1890.875
2384,1641.3333333333333
2385,1050.0
2386,2148.0
2387,2305.8571428571427
2388,13989.5
2389,1324.25
2390,8659.0
2391,10509.0
2392,1907.5
2393,1294.6666666666667
2394,1941.0
2395,13002.375
2396,1154.0
2397,1050.0
2398,1628.0
2399,1329.6666666666667
2400,1004.0
2401,90865.63636363637
2402,1263.0
2403,1097.0
2404,1171.0
2405,66007.85714285714
2406,2457.75
2407,12935.5
2408,1899.0
2409,1513.4
2410,82915.57142857143
2411,2869.8333333333335
2412,17423.285714285714
2413,2248.818181818182
2414,11037.285714285714
2415,1558.5
2416,3420.909090909091
2417,1632.142857142857
2418,6063.285714285715
2419,2008.1818181818182
2420,2888.9166666666665
2421,12914.357142857143
2422,1608.3
2423,1276.75
2424,11233.642857142857
2425,4220.0
2426,9536.92857142857
2427,2542.4545454545455
2428,2465.7272727272725
2429,3163.7
2430,1396.7142857142858
2431,9905.307692307691
2432,3735.4166666666665
2433,1500.0
2434,3427.4545454545455
2435,68166.21428571429
2436,1085.5
2437,12956.785714285714
2438,1938.4
2439,1887.5
2440,7974.571428571428
2441,7872.0
2442,7396.2307692307695
2443,59262.0
2444,4110.0
2445,1355.0
2446,5284.75
2447,2773.0
2448,8796.0
2449,1943.0
2450,1033.0
2451,15037.0
2452,2774.5
2453,16987.0
2454,1749.0
2455,2484.0
2456,17516.0
2457,1594.0
2458,1033.0
2459,3326.6153846153848
2460,3365.5
2461,7070.666666666667
2462,3750.714285714286
2463,1102.0
2464,1158.0
2465,4818.923076923077
2466,9812.733333333334
2467,16288.0
2468,3203.0
2469,6467.0
2470,1592.0
2471,1230.0
2472,1242.0
2473,2507.4545454545455
2474,1459.0
2475,1047.0
2476,1192.0
2477,63626.5
2478,4467.5
2479,3135.75
2480,5108.0
2481,1739.0
2482,15875.0
2483,12845.0
2484,13943.7
2485,123479.9
2486,15975.545454545454
2487,11827.7
2488,11227.818181818182
2489,1933.857142857143
2490,1545.0
2491,1769.4
2492,3704.909090909091
2493,18069.3
2494,1486.5
2495,4821.0
2496,17533.6
2497,9068.454545454546
2498,2733.0
2499,4028.1
2500,1758.1
2501,1018.0
2502,1819.2857142857142
2503,6455.727272727273
2504,12941.9
2505,4675.8
2506,1560.0
2507,4601.9
2508,7821.3
2509,1210.5
2510,2794.0
2511,2136.875
2512,11906.454545454546
2513,1866.0
2514,1152.5
2515,1449.0
2516,1462.0
2517,1500.4
2518,3340.6
2519,2421.285714285714
2520,1650.6
2521,75171.72727272728
2522,4892.3
2523,2200.6666666666665
2524,4286.0
2525,3369.4285714285716
2526,2204.0
2527,53759.244897959186
2528,3540.181818181818
2529,2006.3076923076924
2530,7768.326530612245
2531,1819.9259259259259
2532,12016.69387755102
2533,6714.644444444444
2534,3044.181818181818
2535,5846.636363636364
2536,2140.2432432432433
2537,2767.6190476190477
2538,5516.163265306122
2539,1799.21875
2540,2302.16
2541,1377.125
2542,1450.4
2543,7584.551020408163
2544,1333.5
2545,2044.3636363636363
2546,2787.25
2547,1194.6666666666667
2548,1450.625
2549,4306.333333333333
2550,68054.42857142857
2551,7685.122448979592
2552,6923.775510204082
2553,1543.6
2554,1794.0833333333333
2555,1184.3333333333333
2556,2392.5185185185187
2557,9308.2
2558,7523.073170731707
2559,1563.909090909091
2560,2206.9
2561,8394.4375
2562,1698.6875
2563,1406.0
2564,77276.05
2565,1230.6666666666667
2566,7138.763157894737
2567,14293.923076923076
2568,1929.5
2569,58786.857142857145
2570,1779.48
2571,1392.05
2572,2239.8333333333335
2573,4684.384615384615
2574,1161.0
2575,1179.857142857143
2576,2262.9473684210525
2577,1329.3333333333333
2578,3557.655172413793
2579,1062.5
2580,1169.0
2581,6212.630434782609
2582,2365.6
2583,1401.0
2584,1486.0
2585,1443.3846153846155
2586,5102.625
2587,8377.666666666666
2588,1789.4
2589,3185.9347826086955
2590,2715.4137931034484
2591,7768.326530612245
2592,12587.375
2593,1593.5
2594,3688.25
2595,3856.625
2596,4740.0
2597,1559.2
2598,5448.125
2599,2287.75
2600,8277.5
2601,2124.0
2602,1496.75
2603,2713.1428571428573
2604,3257.875
2605,2655.375
2606,1613.75
2607,1502.2857142857142
2608,12224.5
2609,2134.25
2610,3550.75
2611,2980.625
2612,12271.875
2613,80805.25
2614,26117.75
2615,11762.75
2616,5104.5
2617,135181.125
2618,5165.625
2619,8622.375
2620,2456.75
2621,1330.6666666666667
2622,1940.0
2623,20196.25
2624,2034.625
2625,9371.5
2626,8377.666666666666
2627,2392.5185185185187
2628,77276.05
2629,1593.0
2630,1603.2857142857142
2631,14293.923076923076
2632,9308.2
2633,6212.630434782609
2634,1329.3333333333333
2635,7768.326530612245
2636,5102.625
2637,3557.655172413793
2638,3185.9347826086955
2639,1789.4
2640,1401.0
2641,1486.0
2642,1392.05
2643,7138.763157894737
2644,58786.857142857145
2645,7523.073170731707
2646,1238.0
2647,1779.48
2648,1443.3846153846155
2649,1184.3333333333333
2650,1169.0
2651,1406.0
2652,1179.857142857143
2653,1774.5384615384614
2654,1230.6666666666667
2655,1929.5
2656,1346.0
2657,2239.8333333333335
2658,2715.4137931034484
2659,8394.4375
2660,2365.6
2661,2262.9473684210525
2662,4684.384615384615
2663,2206.9
2664,1698.6875
2665,2925.909090909091
2666,10722.454545454546
2667,1030.0
2668,2111.0
2669,6811.545454545455
2670,3500.9
2671,3160.3636363636365
2672,6381.545454545455
2673,1072.0
2674,1285.5
2675,9877.90909090909
2676,1009.0
2677,1128.0
2678,11314.454545454546
2679,1430.0
2680,2605.2
2681,1120.0
2682,3711.2
2683,2275.5454545454545
2684,2259.75
2685,1688.25
2686,69331.45454545454
2687,92692.72727272728
2688,14605.90909090909
2689,2644.625
2690,1582.0
2691,2305.8571428571427
2692,2201.375
2693,1009.0
2694,1361.4285714285713
2695,1552.0
2696,1666.0
2697,10381.454545454546
2698,1210.0
2699,3483.4545454545455
2700,1690.5714285714287
2701,2954.0
2702,1443.0
2703,10434.818181818182
2704,1264.5
2705,1009.0
2706,9569.272727272728
2707,10455.272727272728
2708,1255.0
2709,1435.8333333333333
2710,1838.5
2711,8907.0
2712,11280.181818181818
2713,2401.125
2714,1333.5
2715,1513.8333333333333
2716,1843.1666666666667
2717,6300.363636363636
2718,8325.90909090909
2719,3581.909090909091
2720,12202.636363636364
2721,7786.727272727273
2722,1528.5
2723,3975.0
2724,1927.1666666666667
2725,2411.222222222222
2726,13807.727272727272
2727,10472.727272727272
2728,2564.8888888888887
2729,2468.714285714286
2730,10859.272727272728
2731,65230.63636363636
2732,2453.1
2733,1571.0
2734,11087.636363636364
2735,88819.0
2736,2958.5
2737,3209.3333333333335
2738,12229.272727272728
2739,3353.7
2740,6448.090909090909
2741,2465.7272727272725
2742,1791.5
2743,2697.1111111111113
2744,12399.9
2745,10953.04347826087
2746,6936.5
2747,14928.0
2748,3023.4444444444443
